"","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"new.6626",2020-02-26,"YORKSHIRE AND THE HUMBER",1.25,-0.875,5.25,1.5,0.625,0.125,0.892857142857143,0.821428571428571,-6.03571428571429,2.55357142857143,-0.0714285714285714,0.51530612244898
"new.6627",2020-02-27,"YORKSHIRE AND THE HUMBER",3.5,1.75,3.625,2,0.5,0.25,1.71428571428571,1.19642857142857,-4.01785714285714,1.73214285714286,0.0892857142857143,0.433673469387755
"new.6628",2020-02-28,"YORKSHIRE AND THE HUMBER",-0.625,0.875,-18.625,1.125,-0.125,0.875,3.14285714285714,1.89285714285714,-0.321428571428571,2.14285714285714,0.625,0.183673469387755
"new.6629",2020-02-29,"YORKSHIRE AND THE HUMBER",4.5,1.5,-15.875,2.375,0.625,0.125,3.67857142857143,1.51785714285714,1.17857142857143,1.91071428571429,0.642857142857143,0.130102040816327
"new.6630",2020-03-01,"YORKSHIRE AND THE HUMBER",7.75,2.375,8.375,2.625,0.875,-0.714285714285714,4.21428571428571,2.28571428571429,2.23214285714286,1.92857142857143,0.625,0.112244897959184
"new.6550",2020-03-02,"YORKSHIRE AND THE HUMBER",4.75,2.75,11.875,2.375,0.75,0.125,4.26785714285714,2.60714285714286,3.375,1.75,0.678571428571429,0.076530612244898
"new.6551",2020-03-03,"YORKSHIRE AND THE HUMBER",4.625,2.25,13.625,1.375,1.25,0.125,4.96428571428571,3.19642857142857,9.98214285714286,2.33928571428571,0.839285714285714,-0.048469387755102
"new.6565",2020-03-04,"YORKSHIRE AND THE HUMBER",5,4.5,12.625,1.625,0.5,0,4.82142857142857,3.41071428571429,15.6607142857143,3.26785714285714,1.07142857142857,-0.137755102040816
"new.6566",2020-03-05,"YORKSHIRE AND THE HUMBER",3.875,4,11.625,0.75,0.875,0,4.83928571428571,3.69642857142857,17.6785714285714,4.03571428571429,1.16071428571429,-0.178571428571429
"new.6567",2020-03-06,"YORKSHIRE AND THE HUMBER",4.25,5,27.625,5.25,1,0,4.23214285714286,3.64285714285714,16.8392857142857,3.58928571428571,1.125,-0.107142857142857
"new.6581",2020-03-07,"YORKSHIRE AND THE HUMBER",3.5,3,23.875,8.875,2.25,-0.5,3.80357142857143,3.94642857142857,16.25,3.48214285714286,1.01785714285714,0
"new.6582",2020-03-08,"YORKSHIRE AND THE HUMBER",7.875,4.375,22.5,8,1.5,-1,3.39285714285714,3.76785714285714,16.3571428571429,3.21428571428571,1,0.0892857142857143
"new.6583",2020-03-09,"YORKSHIRE AND THE HUMBER",0.5,2.375,6,-0.75,0.5,0.625,3.19642857142857,4.33928571428571,15.4821428571429,3.10714285714286,0.821428571428571,0.214285714285714
"new.6584",2020-03-10,"YORKSHIRE AND THE HUMBER",1.625,4.375,9.5,0.625,0.5,0.875,2.66071428571429,4.85714285714286,13.7678571428571,2.41071428571429,0.410714285714286,0.410714285714286
"new.6572",2020-03-11,"YORKSHIRE AND THE HUMBER",2.125,3.25,13.375,-0.25,0.375,0.625,1.73214285714286,5.57142857142857,11.1607142857143,0.5,-0.0357142857142857,0.625
"new.6573",2020-03-12,"YORKSHIRE AND THE HUMBER",2.5,8,5.5,0,-0.375,0.875,0.553571428571429,6.53571428571429,9.55357142857143,-0.892857142857143,-0.517857142857143,0.829081632653061
"new.6642",2020-03-13,"YORKSHIRE AND THE HUMBER",0.5,8.625,15.625,0.375,-1.875,1.375,0.607142857142857,9.19642857142857,12.1071428571429,-1.48214285714286,-1.19642857142857,1.00765306122449
"new.6643",2020-03-14,"YORKSHIRE AND THE HUMBER",-3,8,5.625,-4.5,-0.875,1,-0.535714285714286,12.0892857142857,13.5892857142857,-3.51785714285714,-2.57142857142857,1.56122448979592
"new.6644",2020-03-15,"YORKSHIRE AND THE HUMBER",-0.375,11.125,11.25,-1.75,-1.875,0.428571428571429,-3.03571428571429,14.9107142857143,10.6071428571429,-6.82142857142857,-4.89285714285714,2.57908163265306
"new.6645",2020-03-16,"YORKSHIRE AND THE HUMBER",0.875,21,23.875,-4.875,-4.25,1.875,-5.21428571428571,17.4285714285714,12.4107142857143,-10.1071428571429,-7.625,3.61479591836735
"new.6727",2020-03-17,"YORKSHIRE AND THE HUMBER",-6.375,24.625,19.875,-13.625,-9.125,4.75,-8.14285714285714,18,11.875,-13.625,-10.375,4.73979591836735
"new.6728",2020-03-18,"YORKSHIRE AND THE HUMBER",-15.375,23,-7.5,-23.375,-15.875,7.75,-13.9821428571429,17.8214285714286,10.8392857142857,-17.6071428571429,-13.2142857142857,5.86479591836735
"new.7019",2020-03-19,"YORKSHIRE AND THE HUMBER",-12.75,25.625,18.125,-23,-19.5,8.125,-21.4642857142857,15.0535714285714,11.375,-21.1607142857143,-16.5892857142857,6.83214285714286
"new.7020",2020-03-20,"YORKSHIRE AND THE HUMBER",-20,12.625,11.875,-24.25,-21.125,9.25,-27.5,11.2321428571429,7.55357142857143,-26.125,-21.3214285714286,8.56428571428571
"new.6950",2020-03-21,"YORKSHIRE AND THE HUMBER",-43.875,6.75,-1.625,-32.375,-20.75,8.875,-36.4821428571429,4.33928571428571,2.53571428571429,-31.9464285714286,-27.3035714285714,10.7785714285714
"new.6951",2020-03-22,"YORKSHIRE AND THE HUMBER",-52.75,-8.25,15,-26.625,-25.5,7.2,-44.5357142857143,-2.60714285714286,1.57142857142857,-36.7321428571429,-33.3392857142857,12.9214285714286
"new.6952",2020-03-23,"YORKSHIRE AND THE HUMBER",-41.375,-5.75,-2.875,-39.625,-37.375,14,-53.0357142857143,-10.1785714285714,-2.91071428571429,-41.8571428571429,-39.1964285714286,15.1357142857143
"new.6953",2020-03-24,"YORKSHIRE AND THE HUMBER",-69.25,-23.625,-15.25,-54.375,-51,20.25,-60.7857142857143,-16.0714285714286,-9.10714285714286,-47.2142857142857,-44.8928571428571,17.4392857142857
"new.6954",2020-03-25,"YORKSHIRE AND THE HUMBER",-71.75,-25.625,-14.25,-56.875,-58.125,22.75,-66.3214285714286,-22.6607142857143,-17.6964285714286,-52.4464285714286,-49.7321428571429,18.8285714285714
"new.6955",2020-03-26,"YORKSHIRE AND THE HUMBER",-72.25,-27.375,-13.25,-58.875,-60.5,23.625,-70.9107142857143,-27.9464285714286,-28.1071428571429,-58.4821428571429,-53.6428571428571,19.8857142857143
"new.6696",2020-03-27,"YORKSHIRE AND THE HUMBER",-74.25,-28.625,-31.5,-61.75,-61,25.375,-75.3928571428571,-31.6428571428571,-32.75,-62.0178571428571,-57.3571428571429,21.2785714285714
"new.6697",2020-03-28,"YORKSHIRE AND THE HUMBER",-82.625,-39.375,-61.75,-69,-54.625,18.6,-75.8392857142857,-32.5,-33.7678571428571,-63.0178571428571,-59.1785714285714,21.85
"new.6617",2020-03-29,"YORKSHIRE AND THE HUMBER",-84.875,-45.25,-57.875,-68.875,-52.875,14.6,-76.1071428571429,-33.3392857142857,-35.9285714285714,-64.0357142857143,-59.9821428571429,22.1892857142857
"new.6618",2020-03-30,"YORKSHIRE AND THE HUMBER",-72.75,-31.625,-35.375,-64.375,-63.375,23.75,-76.2321428571429,-33.7857142857143,-38.3035714285714,-64.6607142857143,-60.4821428571429,22.4214285714286
"new.6659",2020-03-31,"YORKSHIRE AND THE HUMBER",-72.375,-29.625,-22.375,-61.375,-63.75,24.25,-76.3214285714286,-34.0178571428571,-38.5714285714286,-65,-60.8214285714286,22.5107142857143
"new.6660",2020-04-01,"YORKSHIRE AND THE HUMBER",-73.625,-31.5,-29.375,-64,-63.75,25.125,-76,-33.5535714285714,-36.2678571428571,-64.4464285714286,-60.6964285714286,22.4535714285714
"new.6661",2020-04-02,"YORKSHIRE AND THE HUMBER",-73.125,-30.5,-29.875,-63.25,-64,25.25,-75.5714285714286,-32.875,-32.9464285714286,-63.3214285714286,-60.3035714285714,22.3392857142857
"new.6662",2020-04-03,"YORKSHIRE AND THE HUMBER",-74.875,-30.25,-33.375,-64.125,-63.375,26,-75.3571428571429,-32.6607142857143,-31.125,-63.0178571428571,-60.375,22.3214285714286
"new.6623",2020-04-04,"YORKSHIRE AND THE HUMBER",-80.375,-36.125,-45.625,-65.125,-53.75,18.2,-75.1607142857143,-32.375,-28.6428571428571,-62.4642857142857,-60.4107142857143,22.2678571428571
"new.6597",2020-04-05,"YORKSHIRE AND THE HUMBER",-81.875,-40.5,-34.625,-61,-50.125,13.8,-74.7678571428571,-31.6428571428571,-26.7321428571429,-61.6964285714286,-60.5,22.125
"new.6585",2020-04-06,"YORKSHIRE AND THE HUMBER",-71.25,-30.125,-22.625,-62.25,-63.875,23.625,-74.0535714285714,-30.125,-26.8214285714286,-61.2142857142857,-60.5892857142857,21.9821428571429
"new.6586",2020-04-07,"YORKSHIRE AND THE HUMBER",-71,-27.625,-5,-57.5,-64,23.875,-74.2142857142857,-30.5178571428571,-26.0714285714286,-61.625,-62.625,22.5178571428571
"new.6587",2020-04-08,"YORKSHIRE AND THE HUMBER",-70.875,-26.375,-16,-58.625,-64.375,24.125,-74.0892857142857,-29.9642857142857,-25.6964285714286,-61.0714285714286,-62.8035714285714,22.4892857142857
"new.6588",2020-04-09,"YORKSHIRE AND THE HUMBER",-68.125,-19.875,-30.5,-59.875,-64.625,24.25,-75.3392857142857,-33.4464285714286,-26.3928571428571,-61.2678571428571,-63.7142857142857,22.6035714285714
"new.6589",2020-04-10,"YORKSHIRE AND THE HUMBER",-76,-33,-28.125,-67,-77.625,29.75,-76.3035714285714,-35.0535714285714,-27.7678571428571,-62.8928571428571,-66.1607142857143,23.4190476190476
"new.6753",2020-04-11,"YORKSHIRE AND THE HUMBER",-79.5,-32.25,-43,-61.25,-55,18,-75.8035714285714,-34.3928571428571,-27.5357142857143,-62.6785714285714,-66.1428571428571,23.347619047619
"new.6754",2020-04-12,"YORKSHIRE AND THE HUMBER",-90.625,-64.875,-39.5,-62.375,-56.5,14.6,-75.5892857142857,-34.3214285714286,-26.75,-62.3928571428571,-66.0178571428571,23.347619047619
"new.6755",2020-04-13,"YORKSHIRE AND THE HUMBER",-78,-41.375,-32.25,-73.625,-81,29.3333333333333,-75.7678571428571,-35.0892857142857,-23.5714285714286,-62.0357142857143,-65.8571428571429,23.3833333333333
"new.6756",2020-04-14,"YORKSHIRE AND THE HUMBER",-67.5,-23,-3.375,-56,-63.875,23.375,-75.2321428571429,-34.4464285714286,-23.4821428571429,-61.0535714285714,-63.7678571428571,22.847619047619
"new.6757",2020-04-15,"YORKSHIRE AND THE HUMBER",-69.375,-25.875,-10.5,-56.625,-63.5,24.125,-75.2321428571429,-34.8928571428571,-24.3035714285714,-61.3928571428571,-63.1607142857143,22.8190476190476
"new.6758",2020-04-16,"YORKSHIRE AND THE HUMBER",-69.375,-25.25,-8.25,-57.375,-63.5,24.5,-73.625,-31.0357142857143,-21.125,-60.25,-61.6607142857143,22.5904761904762
"new.6759",2020-04-17,"YORKSHIRE AND THE HUMBER",-72.25,-28.5,-27.5,-60.125,-63,26,-72.3035714285714,-29.2857142857143,-18.2678571428571,-57.9107142857143,-58.7678571428571,21.65
"new.6760",2020-04-18,"YORKSHIRE AND THE HUMBER",-79.5,-35.375,-48.75,-63.625,-50.75,17.8,-72.5,-29.75,-18.3392857142857,-58.0357142857143,-58.3392857142857,21.6321428571429
"new.6761",2020-04-19,"YORKSHIRE AND THE HUMBER",-79.375,-37.875,-17.25,-54.375,-46,13,-72.6071428571429,-29.9821428571429,-18.0535714285714,-58.0178571428571,-57.9642857142857,21.5607142857143
"new.6762",2020-04-20,"YORKSHIRE AND THE HUMBER",-68.75,-29.125,-12.25,-57.25,-60.75,22.75,-72.5892857142857,-30.0892857142857,-18.125,-57.9464285714286,-57.6071428571429,21.4714285714286
"new.6763",2020-04-21,"YORKSHIRE AND THE HUMBER",-68.875,-26.25,-3.875,-56.875,-60.875,23.25,-72.3571428571429,-29.6964285714286,-15.9464285714286,-57.4464285714286,-57.1785714285714,21.2392857142857
"new.6764",2020-04-22,"YORKSHIRE AND THE HUMBER",-70.125,-27.5,-8.5,-56.5,-60.875,23.625,-71.9642857142857,-29.0535714285714,-13.125,-56.5178571428571,-56.8214285714286,21.0678571428571
"new.6765",2020-04-23,"YORKSHIRE AND THE HUMBER",-69.25,-26,-8.75,-56.875,-61,23.875,-71.7678571428571,-28.8928571428571,-13.8571428571429,-56.5178571428571,-56.7142857142857,21.0392857142857
"new.6766",2020-04-24,"YORKSHIRE AND THE HUMBER",-70.625,-25.75,-12.25,-56.625,-60,24.375,-71.4821428571429,-28.6785714285714,-13.125,-56.1428571428571,-56.4821428571429,20.9678571428571
"new.6767",2020-04-25,"YORKSHIRE AND THE HUMBER",-76.75,-30.875,-29,-57.125,-48.25,16.6,-71.4285714285714,-28.9464285714286,-15.625,-56.1964285714286,-56.3571428571429,20.6821428571429
"new.6852",2020-04-26,"YORKSHIRE AND THE HUMBER",-78,-36.75,-22.375,-54.375,-45.25,12.8,-71.5357142857143,-29.25,-19.6964285714286,-56.6964285714286,-56.2857142857143,20.7535714285714
"new.6853",2020-04-27,"YORKSHIRE AND THE HUMBER",-66.75,-27.625,-7.125,-54.625,-59.125,22.25,-71.6607142857143,-29,-21.7142857142857,-56.6071428571429,-56.125,20.7535714285714
"new.6893",2020-04-28,"YORKSHIRE AND THE HUMBER",-68.5,-28.125,-21.375,-57.25,-60,21.25,-71.8928571428571,-29.0892857142857,-23.4642857142857,-56.6428571428571,-56,20.8071428571429
"new.6894",2020-04-29,"YORKSHIRE AND THE HUMBER",-70.875,-29.625,-37,-60,-60.375,24.125,-71.8571428571429,-28.9285714285714,-23.0714285714286,-56.3214285714286,-55.8214285714286,20.7214285714286
"new.6895",2020-04-30,"YORKSHIRE AND THE HUMBER",-70.125,-24.25,-22.875,-56.25,-59.875,23.875,-71.8214285714286,-28.5892857142857,-23.0382653061224,-55.9107142857143,-55.5,20.6928571428571
"new.6772",2020-05-01,"YORKSHIRE AND THE HUMBER",-72.25,-26.375,-24.5,-56.875,-59.125,24.75,-71.8571428571429,-28.5,-23.6811224489796,-55.8214285714286,-55.375,20.6571428571429
"new.6773",2020-05-02,"YORKSHIRE AND THE HUMBER",-76.5,-29.75,-26.25,-54.875,-47,16,-71.625,-27.8392857142857,-19.6811224489796,-54.9642857142857,-55.125,20.7642857142857
"new.6734",2020-05-03,"YORKSHIRE AND THE HUMBER",-77.75,-34.375,-22.1428571428571,-51.5,-43,12.6,-71.0357142857143,-26.5,-13.0739795918367,-53.5178571428571,-54.6964285714286,20.4607142857143
"new.6735",2020-05-04,"YORKSHIRE AND THE HUMBER",-67,-27,-11.625,-54,-58.25,22,-70,-24.6607142857143,-8.44897959183673,-52.5357142857143,-54.4285714285714,20.1392857142857
"new.6736",2020-05-05,"YORKSHIRE AND THE HUMBER",-66.875,-23.5,6.625,-51.25,-58.25,22,-70.3392857142857,-25.125,-4.89540816326531,-53.1071428571429,-56.5892857142857,20.55
"new.6956",2020-05-06,"YORKSHIRE AND THE HUMBER",-66.75,-20.25,9.25,-49.875,-57.375,22,-70.3214285714286,-24.9821428571429,-3.21683673469388,-52.8928571428571,-56.5892857142857,20.4547619047619
"new.6957",2020-05-07,"YORKSHIRE AND THE HUMBER",-62.875,-11.375,9.5,-49.375,-58,21.625,-70.625,-25.2678571428571,-7.33928571428571,-54.5178571428571,-56.75,20.5404761904762
"new.6958",2020-05-08,"YORKSHIRE AND THE HUMBER",-74.625,-29.625,0.375,-60.875,-74.25,27.625,-70.5,-24.9285714285714,-8.125,-54.5714285714286,-56.5357142857143,20.4511904761905
"new.6959",2020-05-09,"YORKSHIRE AND THE HUMBER",-76.375,-28.75,-14.5,-53.375,-47,15.3333333333333,-70.3214285714286,-24.5892857142857,-8.53571428571429,-54.625,-56.1964285714286,20.397619047619
"new.6865",2020-05-10,"YORKSHIRE AND THE HUMBER",-79.875,-36.375,-51,-62.875,-44.125,13.2,-70.1607142857143,-24.6785714285714,-8.76785714285714,-54.625,-55.875,20.3261904761905
"new.6866",2020-05-11,"YORKSHIRE AND THE HUMBER",-66.125,-24.625,-17.125,-54.375,-56.75,21.375,-70.2142857142857,-25.6607142857143,-4.875,-54.2678571428571,-55.4107142857143,20.0404761904762
"new.6867",2020-05-12,"YORKSHIRE AND THE HUMBER",-65.625,-21.125,3.75,-51.625,-55.875,21.625,-68.9464285714286,-24.2678571428571,-2.05357142857143,-52.4107142857143,-52.5178571428571,19.1654761904762
"new.6868",2020-05-13,"YORKSHIRE AND THE HUMBER",-65.625,-20.875,7.625,-49.875,-55.125,21.5,-68.2321428571429,-23.4821428571429,0.5,-51.3035714285714,-51.6428571428571,18.927380952381
"new.6869",2020-05-14,"YORKSHIRE AND THE HUMBER",-63.25,-18.25,36.75,-46.875,-54.75,19.625,-67.0178571428571,-21.8571428571429,11.1607142857143,-47.9821428571429,-50.5714285714286,18.5845238095238
"new.6870",2020-05-15,"YORKSHIRE AND THE HUMBER",-65.75,-19.875,20.125,-47.875,-54,21.5,-66.0535714285714,-21.1964285714286,16.6071428571429,-46.6964285714286,-50.0535714285714,18.3345238095238
"new.6871",2020-05-16,"YORKSHIRE AND THE HUMBER",-71.375,-23.25,3.375,-45.625,-40.875,13.6666666666667,-65.25,-20.5,22.9897959183673,-45.5357142857143,-49.6785714285714,18.0488095238095
"new.6872",2020-05-17,"YORKSHIRE AND THE HUMBER",-71.375,-25,23.625,-39.625,-36.625,10.8,-64.5892857142857,-19.3571428571429,31.5255102040816,-44.2142857142857,-49.4285714285714,17.727380952381
"new.6873",2020-05-18,"YORKSHIRE AND THE HUMBER",-59.375,-20,21,-45.375,-53.125,19.625,-64.0535714285714,-18.5892857142857,33.2755102040816,-43.7678571428571,-49.1785714285714,17.7630952380952
"new.6874",2020-05-19,"YORKSHIRE AND THE HUMBER",-60,-16.25,48.4285714285714,-43.5,-53.25,19.625,-63.5892857142857,-18.1428571428571,31.4897959183673,-43.6428571428571,-48.9821428571429,17.6916666666667
"new.6875",2020-05-20,"YORKSHIRE AND THE HUMBER",-61,-12.875,67.375,-40.625,-53.375,19.25,-63.3392857142857,-17.9285714285714,28.4183673469388,-44.0714285714286,-48.6428571428571,17.6984693877551
"new.6876",2020-05-21,"YORKSHIRE AND THE HUMBER",-59.5,-12.875,49,-43.75,-53,19.875,-63.0357142857143,-17.5892857142857,27.7040816326531,-44.3928571428571,-48.4642857142857,17.6127551020408
"new.6877",2020-05-22,"YORKSHIRE AND THE HUMBER",-62.5,-16.75,7.625,-47,-52.625,21,-63.4464285714286,-17.8214285714286,42.9897959183673,-44.5,-51.5535714285714,18.0413265306122
"new.6878",2020-05-23,"YORKSHIRE AND THE HUMBER",-69.625,-21.75,-18.125,-48.625,-38.5,13.7142857142857,-62.8035714285714,-17.1071428571429,45.6666666666667,-43.9642857142857,-51.4464285714286,17.8270408163265
"new.6879",2020-05-24,"YORKSHIRE AND THE HUMBER",-69.25,-22.625,18.625,-41.875,-35.375,10.2,-62.1785714285714,-17.0178571428571,45.2738095238095,-43.7142857142857,-51.2142857142857,17.755612244898
"new.6880",2020-05-25,"YORKSHIRE AND THE HUMBER",-62.25,-21.625,128,-46.125,-74.75,22.625,-61.6607142857143,-16.5535714285714,48.8988095238095,-43.1071428571429,-51,17.5770408163265
"new.6881",2020-05-26,"YORKSHIRE AND THE HUMBER",-55.5,-11.25,67.1666666666667,-39.75,-52.5,18.125,-61.0714285714286,-15.5892857142857,55.952380952381,-42.0714285714286,-50.6964285714286,17.3091836734694
"new.6882",2020-05-27,"YORKSHIRE AND THE HUMBER",-56.625,-12.25,64.625,-38.875,-51.75,18.75,-60.5357142857143,-14.5,63.8452380952381,-40.0357142857143,-49.5,16.9214285714286
"new.6883",2020-05-28,"YORKSHIRE AND THE HUMBER",-55.875,-9.625,74.375,-39.5,-51.5,18.625,-59.7857142857143,-13.3571428571429,70.1845238095238,-37.5535714285714,-48.0178571428571,16.55
"new.6884",2020-05-29,"YORKSHIRE AND THE HUMBER",-58.375,-10,57,-39.75,-50.5,19.125,-58.2857142857143,-11.8214285714286,61.7559523809524,-36.0178571428571,-44.0178571428571,15.6392857142857
"new.6885",2020-05-30,"YORKSHIRE AND THE HUMBER",-65.875,-14.125,37.125,-34.375,-30.125,11,-58.0178571428571,-11.8214285714286,64.1811224489796,-35.0714285714286,-43.25,15.3714285714286
"new.6886",2020-05-31,"YORKSHIRE AND THE HUMBER",-64,-14.625,63,-24.5,-25,7.6,-58.4285714285714,-12.6607142857143,52.1989795918367,-36.2857142857143,-42.8392857142857,15.4964285714286
"new.6887",2020-06-01,"YORKSHIRE AND THE HUMBER",-51.75,-10.875,69,-35.375,-46.75,16.25,-58.625,-13.3214285714286,43.609693877551,-36.7678571428571,-42.2678571428571,15.4785714285714
"new.6888",2020-06-02,"YORKSHIRE AND THE HUMBER",-53.625,-11.25,84.1428571428571,-33.125,-47.125,16.25,-58.9285714285714,-14.2321428571429,34.6454081632653,-37.625,-41.8392857142857,15.5321428571429
"new.6889",2020-06-03,"YORKSHIRE AND THE HUMBER",-59.5,-18.125,-19.25,-47.375,-48.875,19.625,-59.1428571428571,-15.0892857142857,25.6811224489796,-39.8571428571429,-42.1964285714286,15.8714285714286
"new.6890",2020-06-04,"YORKSHIRE AND THE HUMBER",-57.25,-14.25,14.25,-42.875,-47.5,18.5,-59.6428571428571,-16.0892857142857,14.4132653061224,-43.1607142857143,-42.8928571428571,16.2714285714286
