"","week","week_start_date","region","type_mobility","mobility_av"
"results.9828",86,2021-11-10,"East","retail_recreation",-2.44285714285714
"results.9829",86,2021-11-10,"East","grocery_pharmacy",4.87142857142857
"results.9830",86,2021-11-10,"East","parks",110.14693877551
"results.9831",86,2021-11-10,"East","transit_stations",-23.9714285714286
"results.9832",86,2021-11-10,"East","workplaces",-29.8714285714286
"results.9833",86,2021-11-10,"East","residential",5.92857142857143
"results.9834",86,2021-11-10,"East","retail_recreation_av",-5.18979591836736
"results.9835",86,2021-11-10,"East","grocery_pharmacy_av",4.32857142857143
"results.9836",86,2021-11-10,"East","parks_av",93.5544217687075
"results.9837",86,2021-11-10,"East","transit_stations_av",-24.2591836734694
"results.9838",86,2021-11-10,"East","workplaces_av",-26.2244897959184
"results.9839",86,2021-11-10,"East","residential_av",5.44489795918367
"results.9840",86,2021-11-10,"East Midlands","retail_recreation",-6.26785714285714
"results.9841",86,2021-11-10,"East Midlands","grocery_pharmacy",4.30357142857143
"results.9842",86,2021-11-10,"East Midlands","parks",98.1020408163265
"results.9843",86,2021-11-10,"East Midlands","transit_stations",-18.9642857142857
"results.9844",86,2021-11-10,"East Midlands","workplaces",-29.1924603174603
"results.9845",86,2021-11-10,"East Midlands","residential",5.2718253968254
"results.9846",86,2021-11-10,"East Midlands","retail_recreation_av",-7.91836734693877
"results.9847",86,2021-11-10,"East Midlands","grocery_pharmacy_av",4.17857142857143
"results.9848",86,2021-11-10,"East Midlands","parks_av",90.3637026239067
"results.9849",86,2021-11-10,"East Midlands","transit_stations_av",-19.7525510204081
"results.9850",86,2021-11-10,"East Midlands","workplaces_av",-25.6264172335601
"results.9851",86,2021-11-10,"East Midlands","residential_av",4.765589569161
"results.9852",86,2021-11-10,"London","retail_recreation",-28
"results.9853",86,2021-11-10,"London","grocery_pharmacy",-7.57142857142857
"results.9854",86,2021-11-10,"London","parks",24.1428571428571
"results.9855",86,2021-11-10,"London","transit_stations",-40.8571428571429
"results.9856",86,2021-11-10,"London","workplaces",-39.2857142857143
"results.9857",86,2021-11-10,"London","residential",8.42857142857143
"results.9858",86,2021-11-10,"London","retail_recreation_av",-28.3265306122449
"results.9859",86,2021-11-10,"London","grocery_pharmacy_av",-7.42857142857143
"results.9860",86,2021-11-10,"London","parks_av",20.7959183673469
"results.9861",86,2021-11-10,"London","transit_stations_av",-39.1632653061224
"results.9862",86,2021-11-10,"London","workplaces_av",-35.6530612244898
"results.9863",86,2021-11-10,"London","residential_av",7.87755102040816
"results.9864",86,2021-11-10,"North East","retail_recreation",-3.08928571428571
"results.9865",86,2021-11-10,"North East","grocery_pharmacy",8.26785714285714
"results.9866",86,2021-11-10,"North East","parks",101.952380952381
"results.9867",86,2021-11-10,"North East","transit_stations",-21.8571428571429
"results.9868",86,2021-11-10,"North East","workplaces",-24.7678571428571
"results.9869",86,2021-11-10,"North East","residential",4.89030612244898
"results.9870",86,2021-11-10,"North East","retail_recreation_av",-5.61224489795918
"results.9871",86,2021-11-10,"North East","grocery_pharmacy_av",7.92091836734694
"results.9872",86,2021-11-10,"North East","parks_av",86.2094266277939
"results.9873",86,2021-11-10,"North East","transit_stations_av",-23.1862244897959
"results.9874",86,2021-11-10,"North East","workplaces_av",-21.6734693877551
"results.9875",86,2021-11-10,"North East","residential_av",4.5131195335277
"results.9876",86,2021-11-10,"North West","retail_recreation",1.84285714285714
"results.9877",86,2021-11-10,"North West","grocery_pharmacy",5.72857142857143
"results.9878",86,2021-11-10,"North West","parks",71.8650793650794
"results.9879",86,2021-11-10,"North West","transit_stations",-9.32857142857143
"results.9880",86,2021-11-10,"North West","workplaces",-27.8428571428571
"results.9881",86,2021-11-10,"North West","residential",5.65714285714286
"results.9882",86,2021-11-10,"North West","retail_recreation_av",-0.891836734693884
"results.9883",86,2021-11-10,"North West","grocery_pharmacy_av",5.10408163265306
"results.9884",86,2021-11-10,"North West","parks_av",69.0534499514091
"results.9885",86,2021-11-10,"North West","transit_stations_av",-10.3857142857143
"results.9886",86,2021-11-10,"North West","workplaces_av",-24.8387755102041
"results.9887",86,2021-11-10,"North West","residential_av",5.09795918367347
"results.9888",86,2021-11-10,"South East","retail_recreation",-1.54887218045113
"results.9889",86,2021-11-10,"South East","grocery_pharmacy",4.13533834586466
"results.9890",86,2021-11-10,"South East","parks",70.5820841494492
"results.9891",86,2021-11-10,"South East","transit_stations",-16.6766917293233
"results.9892",86,2021-11-10,"South East","workplaces",-33.3984962406015
"results.9893",86,2021-11-10,"South East","residential",7.01503759398497
"results.9894",86,2021-11-10,"South East","retail_recreation_av",-4.53490870032223
"results.9895",86,2021-11-10,"South East","grocery_pharmacy_av",3.28786251342642
"results.9896",86,2021-11-10,"South East","parks_av",62.999655183068
"results.9897",86,2021-11-10,"South East","transit_stations_av",-17.5230934479055
"results.9898",86,2021-11-10,"South East","workplaces_av",-29.6208378088077
"results.9899",86,2021-11-10,"South East","residential_av",6.45649838882922
"results.9900",86,2021-11-10,"South West","retail_recreation",9.06593406593406
"results.9901",86,2021-11-10,"South West","grocery_pharmacy",14.1318681318681
"results.9902",86,2021-11-10,"South West","parks",141.529220779221
"results.9903",86,2021-11-10,"South West","transit_stations",0.285714285714281
"results.9904",86,2021-11-10,"South West","workplaces",-29.1648351648352
"results.9905",86,2021-11-10,"South West","residential",5.7032967032967
"results.9906",86,2021-11-10,"South West","retail_recreation_av",4.17582417582418
"results.9907",86,2021-11-10,"South West","grocery_pharmacy_av",11.9544740973312
"results.9908",86,2021-11-10,"South West","parks_av",123.662658769802
"results.9909",86,2021-11-10,"South West","transit_stations_av",-2.77080062794349
"results.9910",86,2021-11-10,"South West","workplaces_av",-25.7503924646782
"results.9911",86,2021-11-10,"South West","residential_av",5.32496075353218
"results.9912",86,2021-11-10,"West Midlands","retail_recreation",-0.224489795918366
"results.9913",86,2021-11-10,"West Midlands","grocery_pharmacy",5.51020408163265
"results.9914",86,2021-11-10,"West Midlands","parks",72.5102040816327
"results.9915",86,2021-11-10,"West Midlands","transit_stations",-14.6938775510204
"results.9916",86,2021-11-10,"West Midlands","workplaces",-27.5918367346939
"results.9917",86,2021-11-10,"West Midlands","residential",5.16326530612245
"results.9918",86,2021-11-10,"West Midlands","retail_recreation_av",-2.53061224489796
"results.9919",86,2021-11-10,"West Midlands","grocery_pharmacy_av",5.12827988338192
"results.9920",86,2021-11-10,"West Midlands","parks_av",66.1379980563654
"results.9921",86,2021-11-10,"West Midlands","transit_stations_av",-15.4752186588921
"results.9922",86,2021-11-10,"West Midlands","workplaces_av",-24.2507288629738
"results.9923",86,2021-11-10,"West Midlands","residential_av",4.71720116618076
"results.9924",86,2021-11-10,"Yorkshire and the Humber","retail_recreation",4.32142857142857
"results.9925",86,2021-11-10,"Yorkshire and the Humber","grocery_pharmacy",8.03571428571429
"results.9926",86,2021-11-10,"Yorkshire and the Humber","parks",109.511054421769
"results.9927",86,2021-11-10,"Yorkshire and the Humber","transit_stations",-9.19642857142857
"results.9928",86,2021-11-10,"Yorkshire and the Humber","workplaces",-28.3392857142857
"results.9929",86,2021-11-10,"Yorkshire and the Humber","residential",4.85714285714286
"results.9930",86,2021-11-10,"Yorkshire and the Humber","retail_recreation_av",0.816326530612244
"results.9931",86,2021-11-10,"Yorkshire and the Humber","grocery_pharmacy_av",7.36479591836735
"results.9932",86,2021-11-10,"Yorkshire and the Humber","parks_av",95.773202137998
"results.9933",86,2021-11-10,"Yorkshire and the Humber","transit_stations_av",-10.7066326530612
"results.9934",86,2021-11-10,"Yorkshire and the Humber","workplaces_av",-25.0586734693877
"results.9935",86,2021-11-10,"Yorkshire and the Humber","residential_av",4.40561224489796
"results.9936",56,2021-11-17,"East","retail_recreation",-61.8571428571429
"results.9937",56,2021-11-17,"East","grocery_pharmacy",-25.3714285714286
"results.9938",56,2021-11-17,"East","parks",-11.0748299319728
"results.9939",56,2021-11-17,"East","transit_stations",-62.2428571428571
"results.9940",56,2021-11-17,"East","workplaces",-43.1
"results.9941",56,2021-11-17,"East","residential",17.9
"results.9942",56,2021-11-17,"East","retail_recreation_av",-52.330612244898
"results.9943",56,2021-11-17,"East","grocery_pharmacy_av",-21.0367346938776
"results.9944",56,2021-11-17,"East","parks_av",-4.1518221574344
"results.9945",56,2021-11-17,"East","transit_stations_av",-57.6224489795918
"results.9946",56,2021-11-17,"East","workplaces_av",-42.2142857142857
"results.9947",56,2021-11-17,"East","residential_av",16.7367346938776
"results.9948",56,2021-11-17,"East Midlands","retail_recreation",-63.3373015873016
"results.9949",56,2021-11-17,"East Midlands","grocery_pharmacy",-23.75
"results.9950",56,2021-11-17,"East Midlands","parks",-9.11848072562358
"results.9951",56,2021-11-17,"East Midlands","transit_stations",-57.2678571428571
"results.9952",56,2021-11-17,"East Midlands","workplaces",-41.9206349206349
"results.9953",56,2021-11-17,"East Midlands","residential",16.5
"results.9954",56,2021-11-17,"East Midlands","retail_recreation_av",-55.202664399093
"results.9955",56,2021-11-17,"East Midlands","grocery_pharmacy_av",-19.780612244898
"results.9956",56,2021-11-17,"East Midlands","parks_av",-0.959629089731136
"results.9957",56,2021-11-17,"East Midlands","transit_stations_av",-52.6811224489796
"results.9958",56,2021-11-17,"East Midlands","workplaces_av",-40.9280045351474
"results.9959",56,2021-11-17,"East Midlands","residential_av",15.4424603174603
"results.9960",56,2021-11-17,"London","retail_recreation",-71.4285714285714
"results.9961",56,2021-11-17,"London","grocery_pharmacy",-29.2857142857143
"results.9962",56,2021-11-17,"London","parks",-23.1428571428571
"results.9963",56,2021-11-17,"London","transit_stations",-70.7142857142857
"results.9964",56,2021-11-17,"London","workplaces",-56
"results.9965",56,2021-11-17,"London","residential",23.2857142857143
"results.9966",56,2021-11-17,"London","retail_recreation_av",-64.5102040816326
"results.9967",56,2021-11-17,"London","grocery_pharmacy_av",-26.1836734693878
"results.9968",56,2021-11-17,"London","parks_av",-18.6122448979592
"results.9969",56,2021-11-17,"London","transit_stations_av",-67.0204081632653
"results.9970",56,2021-11-17,"London","workplaces_av",-55.1428571428571
"results.9971",56,2021-11-17,"London","residential_av",21.8979591836735
"results.9972",56,2021-11-17,"North East","retail_recreation",-61.1607142857143
"results.9973",56,2021-11-17,"North East","grocery_pharmacy",-22.3392857142857
"results.9974",56,2021-11-17,"North East","parks",-16.2598639455782
"results.9975",56,2021-11-17,"North East","transit_stations",-56.2321428571429
"results.9976",56,2021-11-17,"North East","workplaces",-39.4107142857143
"results.9977",56,2021-11-17,"North East","residential",15.2270408163265
"results.9978",56,2021-11-17,"North East","retail_recreation_av",-52.9234693877551
"results.9979",56,2021-11-17,"North East","grocery_pharmacy_av",-18.0433673469388
"results.9980",56,2021-11-17,"North East","parks_av",-9.67371234207968
"results.9981",56,2021-11-17,"North East","transit_stations_av",-52.0331632653061
"results.9982",56,2021-11-17,"North East","workplaces_av",-38.6275510204082
"results.9983",56,2021-11-17,"North East","residential_av",14.1946064139942
"results.9984",56,2021-11-17,"North West","retail_recreation",-62.5571428571429
"results.9985",56,2021-11-17,"North West","grocery_pharmacy",-25.0142857142857
"results.9986",56,2021-11-17,"North West","parks",-18.3945578231292
"results.9987",56,2021-11-17,"North West","transit_stations",-59.0571428571429
"results.9988",56,2021-11-17,"North West","workplaces",-42.7857142857143
"results.9989",56,2021-11-17,"North West","residential",16.5857142857143
"results.9990",56,2021-11-17,"North West","retail_recreation_av",-52.5598639455782
"results.9991",56,2021-11-17,"North West","grocery_pharmacy_av",-20.3947521865889
"results.9992",56,2021-11-17,"North West","parks_av",-9.52137998056367
"results.9993",56,2021-11-17,"North West","transit_stations_av",-52.8945578231293
"results.9994",56,2021-11-17,"North West","workplaces_av",-41.5714285714286
"results.9995",56,2021-11-17,"North West","residential_av",15.3938775510204
"results.9996",56,2021-11-17,"South East","retail_recreation",-64.5563909774436
"results.9997",56,2021-11-17,"South East","grocery_pharmacy",-27.9172932330827
"results.9998",56,2021-11-17,"South East","parks",-11.4071483856701
"results.9999",56,2021-11-17,"South East","transit_stations",-64.9248120300752
"results.10000",56,2021-11-17,"South East","workplaces",-49.0601503759399
"results.10001",56,2021-11-17,"South East","residential",19.8508771929825
"results.10002",56,2021-11-17,"South East","retail_recreation_av",-54.8620837808807
"results.10003",56,2021-11-17,"South East","grocery_pharmacy_av",-23.3080753832633
"results.10004",56,2021-11-17,"South East","parks_av",-3.70758126558896
"results.10005",56,2021-11-17,"South East","transit_stations_av",-59.8141015804818
"results.10006",56,2021-11-17,"South East","workplaces_av",-48.1804511278196
"results.10007",56,2021-11-17,"South East","residential_av",18.6476906552095
"results.10008",56,2021-11-17,"South West","retail_recreation",-64.967032967033
"results.10009",56,2021-11-17,"South West","grocery_pharmacy",-26.6043956043956
"results.10010",56,2021-11-17,"South West","parks",-5.70421245421246
"results.10011",56,2021-11-17,"South West","transit_stations",-60.8021978021978
"results.10012",56,2021-11-17,"South West","workplaces",-45.2307692307692
"results.10013",56,2021-11-17,"South West","residential",17.6703296703297
"results.10014",56,2021-11-17,"South West","retail_recreation_av",-54.5072605965463
"results.10015",56,2021-11-17,"South West","grocery_pharmacy_av",-21.17284144427
"results.10016",56,2021-11-17,"South West","parks_av",4.99412254412253
"results.10017",56,2021-11-17,"South West","transit_stations_av",-54.2148962148962
"results.10018",56,2021-11-17,"South West","workplaces_av",-43.978021978022
